#Easting Northing Mass/Area
576790 1403190 2.3e-11
576790 1404690 8e-10
576790 1406190 2e-08
576790 1407690 3.8e-07
576790 1409190 5.4e-06
576790 1410690 5.8e-05
576790 1412190 0.00047
576790 1413690 0.003
576790 1415190 0.015
576790 1416690 0.057
576790 1418190 0.18
576790 1419690 0.45
576790 1421190 0.94
576790 1422690 1.6
576790 1424190 2.3
576790 1425690 2.7
576790 1427190 2.6
576790 1428690 2.2
576790 1430190 1.6
576790 1431690 0.95
578290 1332690 8.9e-261
578290 1334190 1.5e-252
578290 1335690 2.2e-244
578290 1337190 2.7e-236
578290 1338690 2.6e-228
578290 1340190 2.1e-220
578290 1341690 1.4e-212
578290 1343190 7.3e-205
578290 1344690 3e-197
578290 1346190 9.2e-190
578290 1347690 2.2e-182
578290 1349190 3.8e-175
578290 1350690 4.8e-168
578290 1352190 4.5e-161
578290 1353690 3e-154
578290 1355190 1.4e-147
578290 1356690 5e-141
578290 1358190 1.3e-134
578290 1359690 2.4e-128
578290 1361190 3.3e-122
578290 1362690 3.5e-116
578290 1364190 2.7e-110
578290 1365690 1.6e-104
578290 1367190 6.6e-99
578290 1368690 2e-93
578290 1370190 4.1e-88
578290 1371690 5.9e-83
578290 1373190 5.9e-78
578290 1374690 4e-73
578290 1376190 1.9e-68
578290 1377690 5.9e-64
578290 1379190 1.3e-59
578290 1380690 1.9e-55
578290 1382190 2e-51
578290 1383690 1.4e-47
578290 1385190 6.5e-44
578290 1386690 2.1e-40
578290 1388190 4.7e-37
578290 1389690 7.2e-34
578290 1391190 7.4e-31
578290 1392690 5.2e-28
578290 1394190 2.5e-25
578290 1395690 8.2e-23
578290 1397190 1.9e-20
578290 1398690 2.9e-18
578290 1400190 3.2e-16
578290 1401690 2.6e-14
578290 1403190 1.4e-12
578290 1404690 5.9e-11
578290 1406190 1.8e-09
578290 1407690 3.9e-08
578290 1409190 6.4e-07
578290 1410690 8.1e-06
578290 1412190 7.8e-05
578290 1413690 0.00058
578290 1415190 0.0034
578290 1416690 0.016
578290 1418190 0.058
578290 1419690 0.17
578290 1421190 0.42
578290 1422690 0.85
578290 1424190 1.4
578290 1425690 1.9
578290 1427190 2.2
578290 1428690 2.1
578290 1430190 1.7
578290 1431690 1.2
579790 1332690 5.2e-261
579790 1334190 7.7e-253
579790 1335690 9.5e-245
579790 1337190 9.8e-237
579790 1338690 8.3e-229
579790 1340190 5.8e-221
579790 1341690 3.3e-213
579790 1343190 1.5e-205
579790 1344690 5.3e-198
579790 1346190 1.5e-190
579790 1347690 3.1e-183
579790 1349190 5.1e-176
579790 1350690 6e-169
579790 1352190 5.3e-162
579790 1353690 3.4e-155
579790 1355190 1.6e-148
579790 1356690 5.2e-142
579790 1358190 1.3e-135
579790 1359690 2.2e-129
579790 1361190 2.7e-123
579790 1362690 2.5e-117
579790 1364190 1.7e-111
579790 1365690 8.1e-106
579790 1367190 2.9e-100
579790 1368690 7.6e-95
579790 1370190 1.4e-89
579790 1371690 1.9e-84
579790 1373190 1.7e-79
579790 1374690 1.1e-74
579790 1376190 4.8e-70
579790 1377690 1.5e-65
579790 1379190 3.1e-61
579790 1380690 4.4e-57
579790 1382190 4.4e-53
579790 1383690 3e-49
579790 1385190 1.4e-45
579790 1386690 4.7e-42
579790 1388190 1.1e-38
579790 1389690 1.7e-35
579790 1391190 1.8e-32
579790 1392690 1.4e-29
579790 1394190 7.1e-27
579790 1395690 2.6e-24
579790 1397190 6.5e-22
579790 1398690 1.2e-19
579790 1400190 1.5e-17
579790 1401690 1.3e-15
579790 1403190 8.5e-14
579790 1404690 4e-12
579790 1406190 1.4e-10
579790 1407690 3.6e-09
579790 1409190 7e-08
579790 1410690 1e-06
579790 1412190 1.2e-05
579790 1413690 0.0001
579790 1415190 0.0007
579790 1416690 0.0038
579790 1418190 0.017
579790 1419690 0.059
579790 1421190 0.17
579790 1422690 0.39
579790 1424190 0.75
579790 1425690 1.2
579790 1427190 1.6
579790 1428690 1.7
579790 1430190 1.7
579790 1431690 1.4
581290 1332690 2.7e-261
581290 1334190 3.4e-253
581290 1335690 3.6e-245
581290 1337190 3.2e-237
581290 1338690 2.3e-229
581290 1340190 1.4e-221
581290 1341690 6.8e-214
581290 1343190 2.7e-206
581290 1344690 8.3e-199
581290 1346190 2e-191
581290 1347690 3.8e-184
581290 1349190 5.6e-177
581290 1350690 6.1e-170
581290 1352190 5e-163
581290 1353690 3e-156
581290 1355190 1.3e-149
581290 1356690 4.2e-143
581290 1358190 9.6e-137
581290 1359690 1.6e-130
581290 1361190 1.9e-124
581290 1362690 1.6e-118
581290 1364190 9.7e-113
581290 1365690 4.3e-107
581290 1367190 1.4e-101
581290 1368690 3.1e-96
581290 1370190 5.2e-91
581290 1371690 6.1e-86
581290 1373190 5.1e-81
581290 1374690 3e-76
581290 1376190 1.2e-71
581290 1377690 3.6e-67
581290 1379190 7.1e-63
581290 1380690 9.9e-59
581290 1382190 9.6e-55
581290 1383690 6.5e-51
581290 1385190 3.1e-47
581290 1386690 1e-43
581290 1388190 2.4e-40
581290 1389690 3.9e-37
581290 1391190 4.5e-34
581290 1392690 3.6e-31
581290 1394190 2e-28
581290 1395690 8e-26
581290 1397190 2.2e-23
581290 1398690 4.5e-21
581290 1400190 6.3e-19
581290 1401690 6.4e-17
581290 1403190 4.8e-15
581290 1404690 2.6e-13
581290 1406190 1e-11
581290 1407690 3.1e-10
581290 1409190 7e-09
581290 1410690 1.2e-07
581290 1412190 1.6e-06
581290 1413690 1.6e-05
581290 1415190 0.00013
581290 1416690 0.00083
581290 1418190 0.0042
581290 1419690 0.017
581290 1421190 0.057
581290 1422690 0.15
581290 1424190 0.34
581290 1425690 0.62
581290 1427190 0.95
581290 1428690 1.2
581290 1430190 1.4
581290 1431690 1.3
